"","county","trapstation_id","latitude","longitude","cluster_id"
"18486","Riverside","33.72989--116.32193",33.729895,-116.321935,70101
"18487","Riverside","33.72990--116.32191",33.729898,-116.321914,70101
"18488","Riverside","33.72990--116.39287",33.729897,-116.392873,70103
"18489","Riverside","33.72991--116.37618",33.729907,-116.376183,70097
"18490","Riverside","33.72999--116.39651",33.729989,-116.396515,70103
"18491","Riverside","33.73003--116.21067",33.730033,-116.210665,70102
"18492","Riverside","33.73014--116.19834",33.73014,-116.198343,70104
"18493","Riverside","33.73014--116.19852",33.730141,-116.198515,70104
"18494","Riverside","33.73014--116.22685",33.730143,-116.226852,70102
"18495","Riverside","33.73015--116.21402",33.730152,-116.214022,70102
"18496","Riverside","33.73019--116.19850",33.730189,-116.198503,70104
"18497","Riverside","33.73020--116.37003",33.7302,-116.370027,70097
"18498","Riverside","33.73028--116.19836",33.730277,-116.19836,70104
"18499","Riverside","33.73029--116.19836",33.730291,-116.198363,70104
"18500","Riverside","33.73029--116.19839",33.730293,-116.198387,70104
"18501","Riverside","33.73029--116.19842",33.73029,-116.198419,70104
"18502","Riverside","33.73030--116.19837",33.730296,-116.198369,70104
"18503","Riverside","33.73030--116.19839",33.730296,-116.198388,70104
"18504","Riverside","33.73031--116.19836",33.730306,-116.19836,70104
"18505","Riverside","33.73031--116.19838",33.730315,-116.198381,70104
"18506","Riverside","33.73032--116.19836",33.730321,-116.198361,70104
"18507","Riverside","33.73032--116.19837",33.730317,-116.198366,70104
"18508","Riverside","33.73032--116.31320",33.730319,-116.313205,70101
"18509","Riverside","33.73034--116.31414",33.73034,-116.314137,70101
"18510","Riverside","33.73035--116.39594",33.730354,-116.395943,70103
"18511","Riverside","33.73037--116.18698",33.730371,-116.18698,70104
"18512","Riverside","33.73038--116.37791",33.730384,-116.377912,70097
"18513","Riverside","33.73040--116.35462",33.730395,-116.354623,70097
"18514","Riverside","33.73041--116.20566",33.730408,-116.205657,70104
"18515","Riverside","33.73042--116.37528",33.730417,-116.375284,70097
"18516","Riverside","33.73043--116.20350",33.730427,-116.203503,70104
"18517","Riverside","33.73043--116.35278",33.730427,-116.352777,70097
"18518","Riverside","33.73045--116.39694",33.730454,-116.396939,70103
"18519","Riverside","33.73048--116.20489",33.730479,-116.204893,70104
"18520","Riverside","33.73053--116.18726",33.730529,-116.187259,70104
"18521","Riverside","33.73054--116.18724",33.730542,-116.187244,70104
"18522","Riverside","33.73054--116.18725",33.730543,-116.187248,70104
"18523","Riverside","33.73055--116.18724",33.730547,-116.187242,70104
"18524","Riverside","33.73055--116.18725",33.730547,-116.187252,70104
"18525","Riverside","33.73056--116.18723",33.730559,-116.187231,70104
"18526","Riverside","33.73056--116.18725",33.730555,-116.187251,70104
"18527","Riverside","33.73056--116.18726",33.730561,-116.187261,70104
"18528","Riverside","33.73060--116.24135",33.730602,-116.241351,70098
"18529","Riverside","33.73070--116.20231",33.730696,-116.202308,70104
"18530","Riverside","33.73078--116.34980",33.730781,-116.349798,70097
"18531","Riverside","33.73079--116.20391",33.730794,-116.203914,70104
"18532","Riverside","33.73083--116.35462",33.730832,-116.354624,70097
"18533","Riverside","33.73085--116.34960",33.730855,-116.349596,70097
"18534","Riverside","33.73086--116.39773",33.730862,-116.397731,70103
"18535","Riverside","33.73087--116.18708",33.730869,-116.187085,70104
"18536","Riverside","33.73087--116.18724",33.730872,-116.187235,70104
"18537","Riverside","33.73087--116.21339",33.730875,-116.213389,70102
"18538","Riverside","33.73087--116.21341",33.730866,-116.213411,70102
"18539","Riverside","33.73090--116.21333",33.7309,-116.21333,70102
"18540","Riverside","33.73091--116.21330",33.730914,-116.213304,70102
"18541","Riverside","33.73092--116.20038",33.730925,-116.20038,70104
"18542","Riverside","33.73092--116.21332",33.730922,-116.213325,70102
"18543","Riverside","33.73095--116.37791",33.730952,-116.377912,70097
"18544","Riverside","33.73105--116.37307",33.731046,-116.37307,70097
"18545","Riverside","33.73112--116.20083",33.731121,-116.200826,70104
"18546","Riverside","33.73115--116.39332",33.731151,-116.393323,70103
"18547","Riverside","33.73116--116.20564",33.731161,-116.20564,70104
"18548","Riverside","33.73121--116.32822",33.731214,-116.328219,70105
"18549","Riverside","33.73128--116.39678",33.731283,-116.396784,70103
"18550","Riverside","33.73143--116.39548",33.731428,-116.395485,70103
"18551","Riverside","33.73144--116.20176",33.731438,-116.201755,70104
"18552","Riverside","33.73144--116.37722",33.731436,-116.377221,70097
"18553","Riverside","33.73146--116.93878",33.731464,-116.938776,70106
"18554","Riverside","33.73154--116.22310",33.731535,-116.223099,70102
"18555","Riverside","33.73157--116.20747",33.731571,-116.207473,70104
"18556","Riverside","33.73157--116.22309",33.731566,-116.223094,70102
"18557","Riverside","33.73171--116.20704",33.73171,-116.207035,70104
"18558","Riverside","33.73172--116.22312",33.731725,-116.22312,70102
"18559","Riverside","33.73178--116.21872",33.731781,-116.218718,70102
"18560","Riverside","33.73182--116.22977",33.73182,-116.229765,70102
"18561","Riverside","33.73184--116.22972",33.731838,-116.229719,70102
"18562","Riverside","33.73184--116.39920",33.73184,-116.399197,70103
"18563","Riverside","33.73185--116.22844",33.731846,-116.22844,70102
"18564","Riverside","33.73186--116.22974",33.731864,-116.22974,70102
"18565","Riverside","33.73187--116.37196",33.731868,-116.371964,70097
"18566","Riverside","33.73193--116.21450",33.73193,-116.2145,70102
"18567","Riverside","33.73194--116.39497",33.731938,-116.394969,70103
"18568","Riverside","33.73199--116.21535",33.731989,-116.215351,70102
"18569","Riverside","33.73208--116.28649",33.732081,-116.286493,70107
"18570","Riverside","33.73208--116.39947",33.732078,-116.39947,70103
"18571","Riverside","33.73209--116.20569",33.732091,-116.205693,70104
"18572","Riverside","33.73209--116.28648",33.732094,-116.28648,70107
"18573","Riverside","33.73210--116.35307",33.732103,-116.353074,70097
"18574","Riverside","33.73211--116.20615",33.732113,-116.206154,70104
"18575","Riverside","33.73212--116.37646",33.732117,-116.37646,70097
"18576","Riverside","33.73213--116.39881",33.732127,-116.398812,70103
"18577","Riverside","33.73219--116.22640",33.732194,-116.2264,70102
"18578","Riverside","33.73219--116.22675",33.732185,-116.226747,70102
"18579","Riverside","33.73220--116.22611",33.732198,-116.226114,70102
"18580","Riverside","33.73221--116.22675",33.732212,-116.22675,70102
"18581","Riverside","33.73228--116.22191",33.732284,-116.22191,70102
"18582","Riverside","33.73234--116.21746",33.732341,-116.217461,70102
"18583","Riverside","33.73237--116.21754",33.732367,-116.217542,70102
"18584","Riverside","33.73238--116.21757",33.732383,-116.217571,70102
"18585","Riverside","33.73239--116.22045",33.732387,-116.220454,70102
"18586","Riverside","33.73248--116.20477",33.732481,-116.204768,70104
"18587","Riverside","33.73253--116.21801",33.732526,-116.218015,70102
"18588","Riverside","33.73264--116.37466",33.732644,-116.374655,70097
"18589","Riverside","33.73266--116.30696",33.732657,-116.306958,70101
"18590","Riverside","33.73268--116.30692",33.732677,-116.306921,70101
"18591","Riverside","33.73269--116.29190",33.732689,-116.291896,70096
"18592","Riverside","33.73269--116.29202",33.732692,-116.292022,70096
"18593","Riverside","33.73269--116.39584",33.732694,-116.395835,70103
"18594","Riverside","33.73272--116.37745",33.732723,-116.377451,70097
"18595","Riverside","33.73273--116.37247",33.732726,-116.372471,70097
"18596","Riverside","33.73276--116.39718",33.732763,-116.397184,70103
"18597","Riverside","33.73277--116.39703",33.732765,-116.397026,70103
"18598","Riverside","33.73278--116.39204",33.732784,-116.392035,70103
"18599","Riverside","33.73279--116.31713",33.732794,-116.317125,70101
"18600","Riverside","33.73281--116.21792",33.732812,-116.217915,70102
"18601","Riverside","33.73284--116.39931",33.732838,-116.399314,70103
"18602","Riverside","33.73286--116.35574",33.732861,-116.355744,70097
"18603","Riverside","33.73289--116.20404",33.732894,-116.20404,70104
"18604","Riverside","33.73289--116.20762",33.732886,-116.207618,70104
"18605","Riverside","33.73292--116.23215",33.732919,-116.232152,70102
"18606","Riverside","33.73294--116.39717",33.732939,-116.397169,70103
"18607","Riverside","33.73300--116.39211",33.733005,-116.392109,70103
"18608","Riverside","33.73301--116.36749",33.733014,-116.36749,70097
"18609","Riverside","33.73304--116.36678",33.733035,-116.366776,70097
"18610","Riverside","33.73305--116.35504",33.733047,-116.355039,70097
"18611","Riverside","33.73307--116.37275",33.733069,-116.372747,70097
"18612","Riverside","33.73312--116.39571",33.733119,-116.395715,70103
"18613","Riverside","33.73320--116.20444",33.7332,-116.204443,70104
"18614","Riverside","33.73325--116.22839",33.733251,-116.228388,70102
"18615","Riverside","33.73327--116.22331",33.733272,-116.223314,70102
"18616","Riverside","33.73327--116.22335",33.733269,-116.223346,70102
"18617","Riverside","33.73328--116.22331",33.733279,-116.223312,70102
"18618","Riverside","33.73328--116.22332",33.733283,-116.223324,70102
"18619","Riverside","33.73329--116.22329",33.733292,-116.223287,70102
"18620","Riverside","33.73329--116.22330",33.733291,-116.223303,70102
"18621","Riverside","33.73330--116.22329",33.733301,-116.223292,70102
"18622","Riverside","33.73332--116.39924",33.73332,-116.399235,70103
"18623","Riverside","33.73336--116.41649",33.733358,-116.416494,70108
"18624","Riverside","33.73337--116.41651",33.733366,-116.416506,70108
"18625","Riverside","33.73344--116.39865",33.733435,-116.398652,70103
"18626","Riverside","33.73358--116.33821",33.733582,-116.338211,70105
"18627","Riverside","33.73362--116.22242",33.733615,-116.222424,70102
"18628","Riverside","33.73362--116.22243",33.733619,-116.222434,70102
"18629","Riverside","33.73363--116.22243",33.733633,-116.222425,70102
"18630","Riverside","33.73363--116.39748",33.733625,-116.397479,70103
"18631","Riverside","33.73366--116.23108",33.733658,-116.231081,70102
"18632","Riverside","33.73366--116.23110",33.733657,-116.231097,70102
"18633","Riverside","33.73366--116.23111",33.73366,-116.231111,70102
"18634","Riverside","33.73367--116.22239",33.733667,-116.222394,70102
"18635","Riverside","33.73367--116.23116",33.73367,-116.23116,70102
"18636","Riverside","33.73367--116.24506",33.733669,-116.245065,70098
"18637","Riverside","33.73374--116.37603",33.733739,-116.376033,70097
"18638","Riverside","33.73386--116.20785",33.733862,-116.207849,70104
"18639","Riverside","33.73387--116.20559",33.733871,-116.20559,70104
"18640","Riverside","33.73387--116.39201",33.73387,-116.392007,70103
"18641","Riverside","33.73391--116.32220",33.73391,-116.322199,70101
"18642","Riverside","33.73397--116.20435",33.733971,-116.204345,70104
"18643","Riverside","33.73400--116.30857",33.733997,-116.308569,70101
"18644","Riverside","33.73402--116.22749",33.73402,-116.227493,70102
"18645","Riverside","33.73402--116.23282",33.734023,-116.232823,70102
"18646","Riverside","33.73402--116.32100",33.734021,-116.321,70101
"18647","Riverside","33.73404--116.22747",33.73404,-116.227468,70102
"18648","Riverside","33.73404--116.22752",33.734041,-116.227518,70102
"18649","Riverside","33.73409--116.23647",33.734094,-116.236467,70098
"18650","Riverside","33.73418--116.36530",33.734185,-116.365298,70097
"18651","Riverside","33.73428--116.36712",33.734276,-116.367121,70097
"18652","Riverside","33.73433--116.22083",33.734326,-116.220828,70102
"18653","Riverside","33.73433--116.36714",33.734331,-116.367144,70097
"18654","Riverside","33.73439--116.22689",33.734387,-116.226895,70102
"18655","Riverside","33.73445--116.36807",33.734445,-116.368067,70097
"18656","Riverside","33.73468--116.33021",33.734681,-116.330206,70105
"18657","Riverside","33.73499--116.24187",33.734988,-116.241872,70098
"18658","Riverside","33.73507--116.36541",33.735073,-116.365415,70097
"18659","Riverside","33.73510--116.23019",33.735096,-116.230189,70102
"18660","Riverside","33.73515--116.39356",33.735151,-116.393558,70103
"18661","Riverside","33.73522--117.05181",33.735222,-117.051806,70109
"18662","Riverside","33.73528--116.36541",33.735276,-116.365415,70097
"18663","Riverside","33.73535--116.28577",33.735353,-116.285767,70107
"18664","Riverside","33.73544--116.23698",33.735445,-116.236983,70098
"18665","Riverside","33.73544--116.37309",33.735435,-116.373086,70097
"18666","Riverside","33.73546--116.22667",33.735461,-116.226672,70102
"18667","Riverside","33.73548--116.36853",33.735477,-116.368528,70097
"18668","Riverside","33.73550--116.22668",33.735501,-116.226677,70102
"18669","Riverside","33.73554--116.22661",33.735537,-116.226611,70102
"18670","Riverside","33.73559--116.23643",33.735588,-116.236434,70098
"18671","Riverside","33.73560--116.21858",33.735597,-116.218582,70102
"18672","Riverside","33.73570--116.40265",33.735697,-116.402652,70103
"18673","Riverside","33.73575--116.93150",33.735747,-116.931499,70106
"18674","Riverside","33.73578--116.41077",33.735784,-116.410767,70108
"18675","Riverside","33.73582--116.41561",33.735822,-116.415608,70108
"18676","Riverside","33.73588--116.41555",33.735883,-116.415549,70108
"18677","Riverside","33.73592--116.41552",33.735919,-116.415522,70108
"18678","Riverside","33.73605--116.21988",33.736052,-116.219884,70102
"18679","Riverside","33.73608--116.21991",33.736084,-116.219913,70102
"18680","Riverside","33.73610--116.21987",33.736102,-116.219869,70102
"18681","Riverside","33.73610--116.27406",33.736102,-116.274063,70099
"18682","Riverside","33.73613--116.21988",33.736126,-116.219875,70102
"18683","Riverside","33.73615--116.22323",33.736152,-116.223233,70102
"18684","Riverside","33.73616--116.22317",33.736156,-116.223167,70102
"18685","Riverside","33.73617--116.32921",33.736166,-116.32921,70105
"18686","Riverside","33.73618--116.21948",33.736176,-116.219484,70102
"18687","Riverside","33.73625--116.32934",33.736246,-116.329337,70105
"18688","Riverside","33.73638--116.37486",33.736385,-116.374863,70097
"18689","Riverside","33.73638--116.37489",33.736383,-116.374886,70097
"18690","Riverside","33.73640--116.37486",33.736405,-116.374858,70097
"18691","Riverside","33.73642--116.37487",33.736418,-116.374867,70097
"18692","Riverside","33.73644--116.37488",33.736438,-116.374884,70097
"18693","Riverside","33.73653--116.32840",33.736533,-116.328403,70105
"18694","Riverside","33.73659--116.40033",33.736591,-116.40033,70103
"18695","Riverside","33.73661--116.23194",33.73661,-116.231943,70102
"18696","Riverside","33.73663--116.27176",33.736628,-116.271756,70099
"18697","Riverside","33.73664--116.26984",33.736638,-116.269841,70099
"18698","Riverside","33.73678--116.27992",33.736775,-116.279923,70107
"18699","Riverside","33.73687--116.27042",33.736871,-116.270422,70099
"18700","Riverside","33.73689--116.35084",33.736885,-116.350839,70110
"18701","Riverside","33.73694--116.27038",33.736939,-116.270384,70099
"18702","Riverside","33.73703--116.20467",33.737028,-116.204666,70104
"18703","Riverside","33.73704--116.34713",33.737044,-116.347129,70110
"18704","Riverside","33.73708--116.27058",33.737079,-116.270579,70099
"18705","Riverside","33.73708--116.37627",33.737079,-116.376269,70097
"18706","Riverside","33.73719--116.37620",33.737193,-116.376198,70097
"18707","Riverside","33.73747--116.34751",33.737471,-116.34751,70110
